id,capitolo_ministeriale,numero_quiz_ministeriale,numero_domanda_ministeriale,id_paragrafo,numero_quiz,numero_domanda,testo_domanda_it,risposta_domanda,figura,parte,testo_domanda_fr,testo_domanda_de,audio_it,audio_fr,audio_de
84,1,18,4,1,1.9,4,La corsia di decelerazione può essere utilizzata per la sosta dei veicoli,F,,,La voie de décélération peut être utilisée pour le stationnement des véhicules,Die Verzögerungsspur kann zum Parken von Fahrzeugen verwendet werden,it_IT_01017_10192.mp3,fr_FR_01017_10192.mp3,de_DE_01017_10192.mp3
85,1,18,5,1,1.9,5,La corsia di decelerazione serve per entrare in una piazzola di sosta,F,,,La voie de décélération sert pour entrer dans une aire de stationnement,"Die Verzögerungsspur dient dazu, in eine Haltebucht hineinzufahren",it_IT_01017_10193.mp3,fr_FR_01017_10193.mp3,de_DE_01017_10193.mp3
86,1,18,6,1,1.9,6,La corsia di decelerazione serve ad entrare in autostrada,F,,,La voie de décélération sert pour entrer en autoroute,"Die Verzögerungsspur dient dazu, auf die Autobahn aufzufahren",it_IT_01017_10194.mp3,fr_FR_01017_10194.mp3,de_DE_01017_10194.mp3
87,1,7,1,1,1.10,1,L'intersezione (incrocio) a livelli sfalsati comprende strade situate ad altezze diverse,V,,,L'intersection (croisement) sur différents niveaux rassemble des routes qui se trouvent à différentes hauteurs,Die höhenfreie Kreuzung umfasst Straßen auf unterschiedlicher Höhe,it_IT_01006_10073.mp3,fr_FR_01006_10073.mp3,de_DE_01006_10073.mp3
88,1,7,2,1,1.10,2,"L'intersezione (incrocio) a livelli sfalsati facilita la circolazione, perché esclude l’incrocio diretto fra i veicoli",V,,,L'intersection (croisement) sur différents niveaux facilite la circulation car elle évite le croisement direct entre véhicules,"Die höhenfreie Kreuzung erleichtert den Verkehr, da sie das direkte Kreuzen der Fahrzeuge vermeidet",it_IT_01006_10074.mp3,fr_FR_01006_10074.mp3,de_DE_01006_10074.mp3
89,1,7,3,1,1.10,3,"L'intersezione (incrocio) a livelli sfalsati comprende rampe, sovrappassi o sottopassi",V,,,"L'intersection (croisement) sur différents niveaux se compose de rampes, des passages surélevés et de passages inférieurs","Die höhenfreie Kreuzung umfasst Rampen, Überführungen oder Unterführungen",it_IT_01006_10075.mp3,fr_FR_01006_10075.mp3,de_DE_01006_10075.mp3
90,1,7,4,1,1.10,4,"L'intersezione (incrocio) a livelli sfalsati è munita di infrastrutture (rampe, sovrappassi, sottopassi) per il collegamento fra strade poste a livelli diversi",V,,,"L'intersection (croisement) sur différents niveaux est équipée d'infrastructures (rampes, passages surélevés et passages inférieurs) qui unissent les routes sur des niveaux différents","Die höhenfreie Kreuzung ist ausgestattet mit Strukturen (Rampen, Überführungen, Unterführungen) zur Verbindung von Straßen auf unterschiedlicher Höhe",it_IT_01006_10076.mp3,fr_FR_01006_10076.mp3,de_DE_01006_10076.mp3
91,1,7,5,1,1.10,5,L'intersezione a livelli sfalsati è un incrocio a raso fra una strada e i binari del treno,F,,,L'intersection (croisement) sur différents niveaux est un croisement en forme de croix entre une route et des rails de train,Die höhenfreie Kreuzung ist eine höhengleiche Kreuzung einer Straße mit Eisenbahnschienen,it_IT_01006_10077.mp3,fr_FR_01006_10077.mp3,de_DE_01006_10077.mp3
92,1,7,6,1,1.10,6,Nell’intersezione (incrocio) a livelli sfalsati non valgono i limiti massimi generali di velocità,F,,,Dans l'intersection (croisement) sur différents niveaux les limites de vitesse maximales générales ne sont pas valables,In der höhenfreien Kreuzung gelten die allgemeinen Geschwindigkeitsbegrenzungen nicht,it_IT_01006_10078.mp3,fr_FR_01006_10078.mp3,de_DE_01006_10078.mp3
93,1,7,7,1,1.10,7,"L'intersezione (incrocio) a livelli sfalsati è, di norma, regolata da semafori",F,,,"L'intersection (croisement) sur différents niveaux est, généralement, réglementée par des feux",Die höhenfreie Kreuzung wird meistens durch Ampeln geregelt,it_IT_01006_10079.mp3,fr_FR_01006_10079.mp3,de_DE_01006_10079.mp3
94,1,8,1,1,1.11,1,Nell’intersezione (incrocio) a raso due o più strade si incrociano allo stesso livello,V,,,Dans l'intersection (croisement) deux ou plusieurs routes s'entrecroisent au même niveau,In der höhengleichen Kreuzung kreuzen sich zwei oder mehrere Straßen auf derselben Ebene,it_IT_01007_10080.mp3,fr_FR_01007_10080.mp3,de_DE_01007_10080.mp3
95,1,8,3,1,1.11,2,L'intersezione (incrocio) a raso è un'intersezione di due o più strade poste allo stesso livello,V,,,L'intersection (croisement) en forme de croix est une intersection de deux ou plusieurs routes sur un même niveau,Die höhengleiche Kreuzung ist eine Kreuzung von zwei oder mehreren Straßen auf derselben Ebene,it_IT_01007_10082.mp3,fr_FR_01007_10082.mp3,de_DE_01007_10082.mp3
96,1,8,4,1,1.11,3,L'intersezione (incrocio) a raso richiede di fare attenzione ai veicoli provenienti dalle strade che si incrociano,V,,,"L'intersection (croisement) en forme de croix implique que les véhicules, provenant des différentes routes qui s'entrecroisent, fassent attention",In der höhengleichen Kreuzung muss man auf die aus den gekreuzten Straßen kommenden Fahrzeuge achten,it_IT_01007_10083.mp3,fr_FR_01007_10083.mp3,de_DE_01007_10083.mp3
97,1,8,2,1,1.11,4,L'intersezione (incrocio) a raso può essere regolata da semaforo,V,,,L'intersection (croisement) en forme de croix est réglementée par un feu,Die höhengleiche Kreuzung kann durch Ampeln geregelt sein,it_IT_01007_10081.mp3,fr_FR_01007_10081.mp3,de_DE_01007_10081.mp3
98,1,8,5,1,1.11,5,L'intersezione (incrocio) a raso è un incrocio fra una strada statale e i binari del tram,F,,,L'intersection (croisement) en forme de croix est un croisement entre une route nationale et des rails de tram,Die höhengleiche Kreuzung ist eine Kreuzung einer Staatsstraße mit Straßenbahnschienen,it_IT_01007_10084.mp3,fr_FR_01007_10084.mp3,de_DE_01007_10084.mp3
99,1,8,6,1,1.11,6,L'intersezione (incrocio) a raso è un passaggio a livello,F,,,L'intersection (croisement) en forme de croix est un passage à niveau,Die höhengleiche Kreuzung ist ein Bahnübergang,it_IT_01007_10085.mp3,fr_FR_01007_10085.mp3,de_DE_01007_10085.mp3
100,1,8,7,1,1.11,7,L'intersezione (incrocio) a raso è un'intersezione a livelli sfalsati,F,,,L'intersection (croisement) en forme de croix est une intersection sur différents niveaux,Die höhengleiche Kreuzung ist eine höhenfreie Kreuzung,it_IT_01007_10086.mp3,fr_FR_01007_10086.mp3,de_DE_01007_10086.mp3
101,1,8,8,1,1.11,8,"L'intersezione (incrocio) a raso è un insieme di sovrappassi, sottopassi e rampe",F,,,"L'intersection (croisement) en forme de croix est un ensemble de passages surélevés, de passages inférieurs et de rampes","Die höhengleiche Kreuzung ist ein System von Überführungen, Unterführungen und Rampen",it_IT_01007_10087.mp3,fr_FR_01007_10087.mp3,de_DE_01007_10087.mp3
102,1,6,2,1,1.12,1,L'isola di traffico è delimitata da strisce bianche continue,V,,,Les zébras sont délimitées par des lignes blanches continues,Die Verkehrsinsel ist durch durchgehende weiße Linien abgegrenzt,it_IT_01005_10053.mp3,fr_FR_01005_10053.mp3,de_DE_01005_10053.mp3
103,1,6,1,1,1.12,2,L'isola di traffico serve a facilitare l’incanalamento dei veicoli verso varie direzioni,V,,,Les zébras servent à faciliter l'insertion des véhicules dans différentes directions,Die Verkehrsinsel dient der leichteren Einreihung der Fahrzeuge in verschiedene Richtungen,it_IT_01005_10052.mp3,fr_FR_01005_10052.mp3,de_DE_01005_10052.mp3
104,1,6,8,1,1.12,3,L’isola di traffico è una parte della strada sulla quale è vietato il transito dei veicoli,V,,,Les zébras sont une partie de la route sur laquelle la circulation de tout véhicule est interdite,"Die Verkehrsinsel ist ein Straßenteil, auf welchem der Fahrzeugverkehr verboten ist",it_IT_01005_10059.mp3,fr_FR_01005_10059.mp3,de_DE_01005_10059.mp3
105,1,6,5,1,1.12,4,L’isola di traffico è una parte della strada sulla quale è vietato il transito dei motocicli,V,,,Les zébras sont une partie de la route sur laquelle la circulation des motocycles est interdite,"Die Verkehrsinsel ist ein Straßenteil, auf welchem der Kraftradverkehr verboten ist",it_IT_01005_10056.mp3,fr_FR_01005_10056.mp3,de_DE_01005_10056.mp3
106,1,6,3,1,1.12,5,L'isola di traffico può essere a raso o in rilievo (rialzata),V,,,Les zébras peuvent être à raz ou surélevées,Die Verkehrsinsel kann höhengleich oder erhöht sein,it_IT_01005_10054.mp3,fr_FR_01005_10054.mp3,de_DE_01005_10054.mp3
107,1,6,4,1,1.12,6,L'isola di traffico viene evidenziata mediante zebrature di colore bianco,V,,,Les zébras se distinguent par des hachures blanches,Die Verkehrsinsel wird durch weiße Sperrflächen gekennzeichnet,it_IT_01005_10055.mp3,fr_FR_01005_10055.mp3,de_DE_01005_10055.mp3
108,1,6,6,1,1.12,7,L'isola di traffico a raso è costituita da zebrature di colore bianco,V,,,Les zébras à raz sont caractérisées par des hachures blanches,Die höhengleiche Verkehrsinsel besteht aus weißen Sperrflächen,it_IT_01005_10057.mp3,fr_FR_01005_10057.mp3,de_DE_01005_10057.mp3
109,1,6,7,1,1.12,8,"L'isola di traffico, se rialzata, è preceduta da zebrature di colore bianco",V,,,"Les zébras, si rehaussées, sont précédées par des hachures blanches","Die Verkehrsinsel ist nach weißen Sperrflächen aufgestellt, wenn sie erhöht ist",it_IT_01005_10058.mp3,fr_FR_01005_10058.mp3,de_DE_01005_10058.mp3
110,1,6,9,1,1.12,9,L'isola di traffico serve a separare la carreggiata dalla banchina,F,,,Les zébras servent à séparer une chaussée de l'accotement,Die Verkehrsinsel trennt die Fahrbahn vom Bankett,it_IT_01005_10060.mp3,fr_FR_01005_10060.mp3,de_DE_01005_10060.mp3
111,1,6,10,1,1.12,10,L'isola di traffico serve per il transito dei pedoni,F,,,Les zébras servent pour l'engagement des piétons,Die Verkehrsinsel dient zum Durchgang der Fußgänger,it_IT_01005_10061.mp3,fr_FR_01005_10061.mp3,de_DE_01005_10061.mp3
112,1,6,11,1,1.12,11,L'isola di traffico è una piazzola di sosta per i veicoli,F,,,Les zébras sont des aires de stationnement pour les véhicules,Die Verkehrsinsel ist eine Haltebucht für Fahrzeuge,it_IT_01005_10062.mp3,fr_FR_01005_10062.mp3,de_DE_01005_10062.mp3
113,1,6,12,1,1.12,12,L'isola di traffico può essere percorsa solo dai taxi e dagli autobus urbani,F,,,"Sur les zébras, seul les taxis et les autobus peuvent circuler",Die Verkehrsinsel darf nur von Taxis und Stadtbussen befahren werden,it_IT_01005_10063.mp3,fr_FR_01005_10063.mp3,de_DE_01005_10063.mp3
114,1,6,13,1,1.12,13,L'isola di traffico è la parte della città con maggiore traffico,F,,,Les zébras sont la partie de la ville avec la plus grande concentration de circulation,Die Verkehrsinsel ist der Teil der Stadt mit dem höchsten Verkehrsaufkommen,it_IT_01005_10064.mp3,fr_FR_01005_10064.mp3,de_DE_01005_10064.mp3
115,1,6,14,1,1.12,14,"L'isola di traffico corrisponde, in genere, al centro storico della città",F,,,"Les zébras correspondent, généralement, au centre historique de la ville",Die Verkehrsinsel entspricht in der Regel der Altstadt,it_IT_01005_10065.mp3,fr_FR_01005_10065.mp3,de_DE_01005_10065.mp3
116,1,6,15,1,1.12,15,L’isola di traffico è una piazzola per effettuare l’inversione di marcia,F,,,Les zébras sont des emplacements pour engager une inversion de direction,Die Verkehrsinsel ist ein Wendeplatz,it_IT_01005_10066.mp3,fr_FR_01005_10066.mp3,de_DE_01005_10066.mp3
117,1,6,16,1,1.12,16,L'isola di traffico è posta al di fuori della strada,F,,,Les zébras se trouvent en dehors de la route,Die Verkehrsinsel befindet sich außerhalb der Straße,it_IT_01005_10067.mp3,fr_FR_01005_10067.mp3,de_DE_01005_10067.mp3
118,1,6,17,1,1.12,17,L'isola di traffico serve per la fermata dei veicoli,F,,,Les zébras servent au stationnement des véhicules,Die Verkehrsinsel dient zum Halten der Fahrzeuge,it_IT_01005_10068.mp3,fr_FR_01005_10068.mp3,de_DE_01005_10068.mp3
119,1,6,18,1,1.12,18,"L'isola di traffico facilita la salita e la discesa di passeggeri da tram, filobus e autobus",F,,,"Les zébras facilitent l'accès et la descente des usagers d'un tram, d'un bus ou d'un autobus","Die Verkehrsinsel erleichtert das Ein- und Aussteigen der Fahrgäste von Straßenbahnen, Oberleitungsbussen und Autobussen",it_IT_01005_10069.mp3,fr_FR_01005_10069.mp3,de_DE_01005_10069.mp3
120,1,6,19,1,1.12,19,L'isola di traffico è una zona destinata al parcheggio dei veicoli,F,,,Les zébras sont des aires réservées au stationnement des véhicules,Die Verkehrsinsel ist ein zum Parken der Fahrzeuge bestimmter Bereich,it_IT_01005_10070.mp3,fr_FR_01005_10070.mp3,de_DE_01005_10070.mp3
121,1,6,20,1,1.12,20,L'isola di traffico è un'area pedonale urbana,F,,,Les zébras sont des aires piétonnes urbaines,Die Verkehrsinsel ist eine Fußgängerzone,it_IT_01005_10071.mp3,fr_FR_01005_10071.mp3,de_DE_01005_10071.mp3
122,1,6,21,1,1.12,21,L’isola di traffico è una parte della strada sulla quale è consentito il transito dei ciclomotori,F,,,Les zébras sont une partie de la route sur laquelle la circulation des motocycles est permise,"Die Verkehrsinsel ist ein Straßenteil, auf welchem der Verkehr von Kleinkrafträdern erlaubt ist",it_IT_01005_10072.mp3,fr_FR_01005_10072.mp3,de_DE_01005_10072.mp3
123,1,20,4,1,1.13,1,"Il marciapiede è una parte della strada, al di fuori della carreggiata, destinata alla circolazione dei pedoni",V,,,"Le trottoir est une partie de la route, en dehors de la chaussée, destinée au passage des piétons","Der Gehsteig ist ein Straßenteil außerhalb der Fahrbahn, der für den Verkehr von Fußgängern bestimmt ist",it_IT_01019_10205.mp3,fr_FR_01019_10205.mp3,de_DE_01019_10205.mp3
124,1,20,1,1,1.13,2,"Il marciapiede è una parte della strada, rialzata o delimitata in altro modo, riservata ai pedoni",V,,,"Le trottoir est une partie de la route, rehaussée ou délimitée d'une autre façon, réservée aux piétons","Der Gehsteig ist ein erhöhter oder anderweitig abgegrenzter Straßenteil, der den Fußgängern vorbehalten ist",it_IT_01019_10202.mp3,fr_FR_01019_10202.mp3,de_DE_01019_10202.mp3
125,1,20,2,1,1.13,3,"Il marciapiede è una parte della strada riservata, di norma, ai pedoni",V,,,"Le trottoir est une partie de la route réservée, généralement, aux piétons","Der Gehsteig ist ein Straßenteil, der in der Regel den Fußgängern vorbehalten ist",it_IT_01019_10203.mp3,fr_FR_01019_10203.mp3,de_DE_01019_10203.mp3
126,1,20,3,1,1.13,4,Il marciapiede consente la sosta dei veicoli solo in presenza di apposite strisce di parcheggio,V,,,Le trottoir autorise le stationnement des véhicules uniquement en présence de lignes de stationnement spéciales,"Auf dem Gehsteig ist das Parken von Fahrzeugen nur dann erlaubt, wenn eine eigens vorgesehene Bodenmarkierung vorhanden ist",it_IT_01019_10204.mp3,fr_FR_01019_10204.mp3,de_DE_01019_10204.mp3
127,1,20,5,1,1.13,5,Il marciapiede è una parte della carreggiata,F,,,Le trottoir est une partie de la chaussée,Der Gehsteig ist ein Fahrbahnteil,it_IT_01019_10206.mp3,fr_FR_01019_10206.mp3,de_DE_01019_10206.mp3
128,1,20,6,1,1.13,6,Il marciapiede è una parte della strada riservata anche alle biciclette,F,,,Le trottoir est une partie de la route réservée également aux bicyclettes,"Der Gehsteig ist ein Straßenteil, der auch für den Verkehr von Fahrrädern bestimmt ist",it_IT_01019_10207.mp3,fr_FR_01019_10207.mp3,de_DE_01019_10207.mp3
129,1,20,7,1,1.13,7,"Il marciapiede è riservato ai pedoni e ai veicoli in sosta, qualora non sia rialzato",F,,,"Le trottoir est réservé aux piétons et aux véhicules en stationnement, s'il n'est pas rehaussé","Der Gehsteig ist den Fußgängern und den geparkten Fahrzeugen vorbehalten, wenn er nicht erhöht ist",it_IT_01019_10208.mp3,fr_FR_01019_10208.mp3,de_DE_01019_10208.mp3
130,1,20,8,1,1.13,8,"Il marciapiede è una parte della strada dove, di norma, è consentita la sosta dei ciclomotori",F,,,"Le trottoir est une partie de la route où, généralement, le stationnement des motocycles légers est autorisé","Der Gehsteig ist ein Straßenteil, auf welchem in der Regel das Parken von Kleinkrafträdern erlaubt ist",it_IT_01019_10209.mp3,fr_FR_01019_10209.mp3,de_DE_01019_10209.mp3
131,1,10,1,1,1.14,1,In un passaggio a livello si possono trovare le barriere,V,,,"En proximité d'un passage à niveau, il peut y avoir des barrières",An einem Bahnübergang können Schranken vorkommen,it_IT_01009_10097.mp3,fr_FR_01009_10097.mp3,de_DE_01009_10097.mp3
132,1,10,2,1,1.14,2,In un passaggio a livello si possono trovare le semibarriere,V,,,"En proximité d'un passage à niveau, il peut y avoir des demi-barrières",An einem Bahnübergang können Halbschranken vorkommen,it_IT_01009_10098.mp3,fr_FR_01009_10098.mp3,de_DE_01009_10098.mp3
133,1,10,3,1,1.14,3,In un passaggio a livello si possono trovare le luci rosse,V,,,"En proximité d'un passage à niveau, on peut trouver des lumières rouges",An einem Bahnübergang können rote Lichter vorkommen,it_IT_01009_10099.mp3,fr_FR_01009_10099.mp3,de_DE_01009_10099.mp3
134,1,10,4,1,1.14,4,In vicinanza di un passaggio a livello si trovano i pannelli distanziometrici,V,,,"En proximité d'un passage à niveau, il y a des balises de distance",In der Nähe eines Bahnübergangs sind Baken angebracht,it_IT_01009_10100.mp3,fr_FR_01009_10100.mp3,de_DE_01009_10100.mp3
135,1,10,5,1,1.14,5,In un passaggio a livello si può trovare la croce di S. Andrea,V,,,"En proximité d'un passage à niveau, on peut trouver un panneau de signal de position",An einem Bahnübergang kann das Andreaskreuz vorkommen,it_IT_01009_10101.mp3,fr_FR_01009_10101.mp3,de_DE_01009_10101.mp3
136,1,10,6,1,1.14,6,In un passaggio a livello si può trovare un dispositivo di segnalazione acustica,V,,,"En proximité d'un passage à niveau, on peut trouver un signal acoustique de sonnerie",An einem Bahnübergang kann ein akustisches Signal vorkommen,it_IT_01009_10102.mp3,fr_FR_01009_10102.mp3,de_DE_01009_10102.mp3
137,1,10,7,1,1.14,7,Il passaggio a livello è un cavalcavia ferroviario o tranviario,F,,,Le passage à niveau est un passage surélevé de trains ou de trams,Der Bahnübergang ist eine Bahn- oder Straßenbahnüberführung,it_IT_01009_10103.mp3,fr_FR_01009_10103.mp3,de_DE_01009_10103.mp3
